Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2025-10-17,Non-Conference,,Ohio State,/reports/team/Ohio-State/44,,Connecticut,/reports/team/Connecticut/17,,,,,Friday,2025-10-17_Connecticut_Ohio State
2025-10-17,Non-Conference,,Western Michigan,/reports/team/Western-Michigan/57,,Mass Lowell,/reports/team/Mass-Lowell/26,,,,,Friday,2025-10-17_Mass.-Lowell_Western Michigan
2025-10-17,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,,Michigan,/reports/team/Michigan/31,,,,,Friday,2025-10-17_Michigan_Robert Morris
2025-10-17,Non-Conference,,Minnesota,/reports/team/Minnesota/34,,North Dakota,/reports/team/North-Dakota/40,,,,,Friday,2025-10-17_North Dakota_Minnesota
2025-10-17,Non-Conference,,St Lawrence,/reports/team/St-Lawrence/53,,Notre Dame,/reports/team/Notre-Dame/43,,,,,Friday,2025-10-17_Notre Dame_St. Lawrence
2025-10-17,Non-Conference,,Maine,/reports/team/Maine/25,,Quinnipiac,/reports/team/Quinnipiac/47,,,,,Friday,2025-10-17_Quinnipiac_Maine
2025-10-17,Non-Conference,,Vermont,/reports/team/Vermont/55,,St Cloud State,/reports/team/St-Cloud-State/52,,,,,Friday,2025-10-17_St. Cloud State_Vermont
2025-10-17,Non-Conference,,Minnesota State,/reports/team/Minnesota-State/35,,Wisconsin,/reports/team/Wisconsin/58,,,,,Friday,2025-10-17_Wisconsin_Minnesota State
2025-10-17,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Penn State,/reports/team/Penn-State/60,,,,,Friday,2025-10-17_Penn State_Long Island
2025-10-17,Non-Conference,,Boston College,/reports/team/Boston-College/9,,RPI,/reports/team/RPI/48,,,,,Friday,2025-10-17_RPI_Boston College
2025-10-17,Non-Conference,,Michigan Tech,/reports/team/Michigan-Tech/33,,Alaska,/reports/team/Alaska/4,,,,,Friday,2025-10-17_Alaska_Michigan Tech
2025-10-17,Non-Conference,,Colorado College,/reports/team/Colorado-College/16,,Northern Michigan,/reports/team/Northern-Michigan/42,,,,,Friday,2025-10-17_Northern Michigan_Colorado College
2025-10-17,Non-Conference,,Arizona State,/reports/team/Arizona-State/61,,Augustana,/reports/team/Augustana/64,,,,,Friday,2025-10-17_Augustana_Arizona State
2025-10-17,Non-Conference,,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,,Bemidji State,/reports/team/Bemidji-State/7,,,,,Friday,2025-10-17_Bemidji State_Minnesota-Duluth
2025-10-17,Non-Conference,,Denver,/reports/team/Denver/20,,Lindenwood,/reports/team/Lindenwood/433,,,,,Friday,2025-10-17_Lindenwood_Denver
2025-10-17,Non-Conference,,Niagara,/reports/team/Niagara/39,,Union,/reports/team/Union/54,,,,,Friday,2025-10-17_Union_Niagara
2025-10-17,Exhibition,,Simon Fraser,,,Ferris State,/reports/team/Ferris-State/21,,,,,Friday,2025-10-17_Ferris State_Simon Fraser
2025-10-17,Exhibition,,Univerzitni,,,Cornell,/reports/team/Cornell/18,,,,,Friday,2025-10-17_Cornell_Univerzitni
2025-10-17,Exhibition,,Lake Superior,/reports/team/Lake-Superior/24,,US Under 18,,,,,,Friday,2025-10-17_US Under-18_Lake Superior
2025-10-17,Exhibition,,Windsor,,,Bowling Green,/reports/team/Bowling-Green/11,,,,,Friday,2025-10-17_Bowling Green_Windsor
2025-10-18,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,,Merrimack,/reports/team/Merrimack/29,,,,,Saturday,2025-10-18_Merrimack_New Hampshire
2025-10-18,Non-Conference,,St Thomas,/reports/team/St-Thomas/63,,Air Force,/reports/team/Air-Force/1,,,,,Saturday,2025-10-18_Air Force_St. Thomas
2025-10-18,Non-Conference,,Michigan State,/reports/team/Michigan-State/32,,Boston University,/reports/team/Boston-University/10,,,,,Saturday,2025-10-18_Boston University_Michigan State
2025-10-18,Non-Conference,,RIT,/reports/team/RIT/49,,Clarkson,/reports/team/Clarkson/14,,,,,Saturday,2025-10-18_Clarkson_RIT
2025-10-18,Non-Conference,,Canisius,/reports/team/Canisius/13,,Colgate,/reports/team/Colgate/15,,,,,Saturday,2025-10-18_Colgate_Canisius
2025-10-18,Non-Conference,,Ohio State,/reports/team/Ohio-State/44,,Connecticut,/reports/team/Connecticut/17,,,,,Saturday,2025-10-18_Connecticut_Ohio State
2025-10-18,Non-Conference,,Bentley,/reports/team/Bentley/8,,Massachusetts,/reports/team/Massachusetts/27,,,,,Saturday,2025-10-18_Massachusetts_Bentley
