Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2025-10-17,Non-Conference,,Colorado College,/reports/team/Colorado-College/16,2,Northern Michigan,/reports/team/Northern-Michigan/42,1,ot,/box/final/20251017/cc_/nmu/,/box/metrics.php?gd=110858,Friday,2025-10-17_Northern Michigan_Colorado College
2025-10-17,Non-Conference,,Arizona State,/reports/team/Arizona-State/61,2,Augustana,/reports/team/Augustana/64,4,,/box/final/20251017/asu/aug/,/box/metrics.php?gd=110372,Friday,2025-10-17_Augustana_Arizona State
2025-10-17,Non-Conference,,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,7,Bemidji State,/reports/team/Bemidji-State/7,3,,/box/final/20251017/mnd/bmj/,/box/metrics.php?gd=110477,Friday,2025-10-17_Bemidji State_Minnesota-Duluth
2025-10-17,Non-Conference,,Western Michigan,/reports/team/Western-Michigan/57,2,Mass Lowell,/reports/team/Mass-Lowell/26,1,,/box/final/20251017/wmu/uml/,/box/metrics.php?gd=110631,Friday,2025-10-17_Mass.-Lowell_Western Michigan
2025-10-17,Non-Conference,,Long Island,/reports/team/Long-Island/62,4,Penn State,/reports/team/Penn-State/60,5,ot,/box/final/20251017/liu/psu/,/box/metrics.php?gd=111201,Friday,2025-10-17_Penn State_Long Island
2025-10-17,Non-Conference,,Denver,/reports/team/Denver/20,3,Lindenwood,/reports/team/Lindenwood/433,4,,/box/final/20251017/den/lin/,/box/metrics.php?gd=110518,Friday,2025-10-17_Lindenwood_Denver
2025-10-17,Non-Conference,,Niagara,/reports/team/Niagara/39,2,Union,/reports/team/Union/54,3,,/box/final/20251017/nia/uni/,/box/metrics.php?gd=110960,Friday,2025-10-17_Union_Niagara
2025-10-18,Exhibition,,US Under 18,,0,Ferris State,/reports/team/Ferris-State/21,5,,,,Saturday,2025-10-18_Ferris State_US Under-18
2025-10-18,Exhibition,,Simon Fraser,,2,Lake Superior,/reports/team/Lake-Superior/24,6,,,,Saturday,2025-10-18_Lake Superior_Simon Fraser
2025-10-18,Exhibition,,Harvard,/reports/team/Harvard/22,4,Northeastern,/reports/team/Northeastern/41,2,,,,Saturday,2025-10-18_Northeastern_Harvard
2025-10-18,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,4,Mercyhurst,/reports/team/Mercyhurst/28,0,,/box/final/20251018/hcr/mrc/,/box/metrics.php?gd=110901,Saturday,2025-10-18_Mercyhurst_Holy Cross
2025-10-18,Non-Conference,,Ohio State,/reports/team/Ohio-State/44,4,Connecticut,/reports/team/Connecticut/17,2,,/box/final/20251018/osu/con/,/box/metrics.php?gd=111122,Saturday,2025-10-18_Connecticut_Ohio State
2025-10-18,Non-Conference,,Maine,/reports/team/Maine/25,0,Quinnipiac,/reports/team/Quinnipiac/47,4,,/box/final/20251018/mne/qui/,/box/metrics.php?gd=111048,Saturday,2025-10-18_Quinnipiac_Maine
2025-10-18,Non-Conference,,Providence,/reports/team/Providence/46,5,RPI,/reports/team/RPI/48,1,,/box/final/20251018/prv/ren/,/box/metrics.php?gd=111075,Saturday,2025-10-18_RPI_Providence
2025-10-18,Non-Conference,,Stonehill,/reports/team/Stonehill/422,3,Sacred Heart,/reports/team/Sacred-Heart/51,2,,/box/final/20251018/stn/sac/,/box/metrics.php?gd=110926,Saturday,2025-10-18_Sacred Heart_Stonehill
2025-10-18,Non-Conference,,Western Michigan,/reports/team/Western-Michigan/57,6,Mass Lowell,/reports/team/Mass-Lowell/26,0,,/box/final/20251018/wmu/uml/,/box/metrics.php?gd=110632,Saturday,2025-10-18_Mass.-Lowell_Western Michigan
2025-10-18,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,1,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,5,,/box/final/20251018/bmj/mnd/,/box/metrics.php?gd=110478,Saturday,2025-10-18_Minnesota-Duluth_Bemidji State
2025-10-18,Non-Conference,,Vermont,/reports/team/Vermont/55,0,St Cloud State,/reports/team/St-Cloud-State/52,4,,/box/final/20251018/ver/stc/,/box/metrics.php?gd=110750,Saturday,2025-10-18_St. Cloud State_Vermont
2025-10-18,Non-Conference,,Long Island,/reports/team/Long-Island/62,0,Penn State,/reports/team/Penn-State/60,3,,/box/final/20251018/liu/psu/,/box/metrics.php?gd=111202,Saturday,2025-10-18_Penn State_Long Island
2025-10-18,Non-Conference,,Minnesota,/reports/team/Minnesota/34,5,North Dakota,/reports/team/North-Dakota/40,1,,/box/final/20251018/min/ndk/,/box/metrics.php?gd=110409,Saturday,2025-10-18_North Dakota_Minnesota
2025-10-18,Non-Conference,,Colorado College,/reports/team/Colorado-College/16,5,Northern Michigan,/reports/team/Northern-Michigan/42,2,,/box/final/20251018/cc_/nmu/,/box/metrics.php?gd=110859,Saturday,2025-10-18_Northern Michigan_Colorado College
2025-10-18,Non-Conference,,Arizona State,/reports/team/Arizona-State/61,2,Augustana,/reports/team/Augustana/64,5,,/box/final/20251018/asu/aug/,/box/metrics.php?gd=110373,Saturday,2025-10-18_Augustana_Arizona State
2025-10-18,Non-Conference,,Michigan State,/reports/team/Michigan-State/32,4,Boston University,/reports/team/Boston-University/10,3,ot,/box/final/20251018/msu/bu_/,/box/metrics.php?gd=111127,Saturday,2025-10-18_Boston University_Michigan State
2025-10-18,Non-Conference,,Canisius,/reports/team/Canisius/13,3,Colgate,/reports/team/Colgate/15,5,,/box/final/20251018/cns/clg/,/box/metrics.php?gd=110759,Saturday,2025-10-18_Colgate_Canisius
2025-10-18,Non-Conference,,Clarkson,/reports/team/Clarkson/14,2,RIT,/reports/team/RIT/49,6,,/box/final/20251018/clk/rit/,/box/metrics.php?gd=110441,Saturday,2025-10-18_RIT_Clarkson
2025-10-18,Non-Conference,,Michigan Tech,/reports/team/Michigan-Tech/33,1,Alaska,/reports/team/Alaska/4,5,,/box/final/20251018/mtu/akf/,/box/metrics.php?gd=111016,Saturday,2025-10-18_Alaska_Michigan Tech
2025-10-18,Non-Conference,,Bentley,/reports/team/Bentley/8,4,Massachusetts,/reports/team/Massachusetts/27,5,ot,/box/final/20251018/ben/uma/,/box/metrics.php?gd=110543,Saturday,2025-10-18_Massachusetts_Bentley
2025-10-18,Non-Conference,,Denver,/reports/team/Denver/20,4,Lindenwood,/reports/team/Lindenwood/433,0,,/box/final/20251018/den/lin/,/box/metrics.php?gd=110519,Saturday,2025-10-18_Lindenwood_Denver
2025-10-18,Non-Conference,,Niagara,/reports/team/Niagara/39,0,Union,/reports/team/Union/54,6,,/box/final/20251018/nia/uni/,/box/metrics.php?gd=110961,Saturday,2025-10-18_Union_Niagara
2025-10-18,Non-Conference,,St Thomas,/reports/team/St-Thomas/63,2,Air Force,/reports/team/Air-Force/1,6,,/box/final/20251018/stt/afa/,/box/metrics.php?gd=111010,Saturday,2025-10-18_Air Force_St. Thomas
2025-10-18,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,1,Merrimack,/reports/team/Merrimack/29,5,,/box/final/20251018/unh/mer/,/box/metrics.php?gd=111180,Saturday,2025-10-18_Merrimack_New Hampshire
2025-10-21,Non-Conference,,Quinnipiac,/reports/team/Quinnipiac/47,4,Holy Cross,/reports/team/Holy-Cross/23,1,,/box/final/20251021/qui/hcr/,/box/metrics.php?gd=110902,Tuesday,2025-10-21_Holy Cross_Quinnipiac
2025-10-23,Non-Conference,,Western Michigan,/reports/team/Western-Michigan/57,0,Michigan,/reports/team/Michigan/31,4,,/box/final/20251023/wmu/mic/,/box/metrics.php?gd=110633,Thursday,2025-10-23_Michigan_Western Michigan
2025-10-24,Exhibition,,US Under 18,,1,Niagara,/reports/team/Niagara/39,4,,,,Friday,2025-10-24_Niagara_US Under-18
2025-10-24,Non-Conference,,Sacred Heart,/reports/team/Sacred-Heart/51,2,Ohio State,/reports/team/Ohio-State/44,1,ot,/box/final/20251024/sac/osu/,/box/metrics.php?gd=110927,Friday,2025-10-24_Ohio State_Sacred Heart
2025-10-24,Non-Conference,,North Dakota,/reports/team/North-Dakota/40,2,Clarkson,/reports/team/Clarkson/14,5,,/box/final/20251024/ndk/clk/,/box/metrics.php?gd=110410,Friday,2025-10-24_Clarkson_North Dakota
2025-10-24,Non-Conference,,Colgate,/reports/team/Colgate/15,3,Maine,/reports/team/Maine/25,2,,/box/final/20251024/clg/mne/,/box/metrics.php?gd=111269,Friday,2025-10-24_Maine_Colgate
2025-10-24,Non-Conference,,Mass Lowell,/reports/team/Mass-Lowell/26,4,Mercyhurst,/reports/team/Mercyhurst/28,0,,/box/final/20251024/uml/mrc/,/box/metrics.php?gd=110832,Friday,2025-10-24_Mercyhurst_Mass.-Lowell
2025-10-24,Non-Conference,,Quinnipiac,/reports/team/Quinnipiac/47,1,Merrimack,/reports/team/Merrimack/29,4,,/box/final/20251024/qui/mer/,/box/metrics.php?gd=111049,Friday,2025-10-24_Merrimack_Quinnipiac
2025-10-24,Non-Conference,,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,3,Minnesota,/reports/team/Minnesota/34,0,,/box/final/20251024/mnd/min/,/box/metrics.php?gd=110479,Friday,2025-10-24_Minnesota_Minnesota-Duluth
2025-10-24,Non-Conference,,Massachusetts,/reports/team/Massachusetts/27,5,Omaha,/reports/team/Omaha/37,4,,/box/final/20251024/uma/uno/,/box/metrics.php?gd=110544,Friday,2025-10-24_Omaha_Massachusetts
2025-10-24,Non-Conference,,Long Island,/reports/team/Long-Island/62,2,New Hampshire,/reports/team/New-Hampshire/38,3,ot,/box/final/20251024/liu/unh/,/box/metrics.php?gd=111181,Friday,2025-10-24_New Hampshire_Long Island
2025-10-24,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,3,Notre Dame,/reports/team/Notre-Dame/43,6,,/box/final/20251024/rmu/ndm/,/box/metrics.php?gd=110876,Friday,2025-10-24_Notre Dame_Robert Morris
2025-10-24,Non-Conference,,Alaska Anchorage,/reports/team/Alaska-Anchorage/3,2,St Cloud State,/reports/team/St-Cloud-State/52,5,,/box/final/20251024/aka/stc/,/box/metrics.php?gd=110751,Friday,2025-10-24_St. Cloud State_Alaska-Anchorage
2025-10-24,Non-Conference,,Michigan,/reports/team/Michigan/31,2,Western Michigan,/reports/team/Western-Michigan/57,5,,/box/final/20251024/mic/wmu/,/box/metrics.php?gd=110634,Friday,2025-10-24_Western Michigan_Michigan
2025-10-24,Non-Conference,,Alaska,/reports/team/Alaska/4,3,Wisconsin,/reports/team/Wisconsin/58,5,,/box/final/20251024/akf/wis/,/box/metrics.php?gd=111334,Friday,2025-10-24_Wisconsin_Alaska
2025-10-24,Non-Conference,,Stonehill,/reports/team/Stonehill/422,2,Penn State,/reports/team/Penn-State/60,3,,/box/final/20251024/stn/psu/,/box/metrics.php?gd=111203,Friday,2025-10-24_Penn State_Stonehill
2025-10-24,Non-Conference,,Denver,/reports/team/Denver/20,7,Boston College,/reports/team/Boston-College/9,3,,/box/final/20251024/den/bc_/,/box/metrics.php?gd=110520,Friday,2025-10-24_Boston College_Denver
2025-10-24,Non-Conference,,RPI,/reports/team/RPI/48,2,Minnesota State,/reports/team/Minnesota-State/35,4,,/box/final/20251024/ren/mns/,/box/metrics.php?gd=110598,Friday,2025-10-24_Minnesota State_RPI
2025-10-24,Non-Conference,,Michigan State,/reports/team/Michigan-State/32,4,Northern Michigan,/reports/team/Northern-Michigan/42,0,,/box/final/20251024/msu/nmu/,/box/metrics.php?gd=110860,Friday,2025-10-24_Northern Michigan_Michigan State
2025-10-24,Non-Conference,,Providence,/reports/team/Providence/46,2,St Thomas,/reports/team/St-Thomas/63,2,ot,/box/final/20251024/prv/stt/,/box/metrics.php?gd=110648,Friday,2025-10-24_St. Thomas_Providence
2025-10-24,Non-Conference,,Miami,/reports/team/Miami/30,5,Lindenwood,/reports/team/Lindenwood/433,4,ot,/box/final/20251024/mia/lin/,/box/metrics.php?gd=110576,Friday,2025-10-24_Lindenwood_Miami
2025-10-24,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,2,Army,/reports/team/Army/6,5,,/box/final/20251024/hcr/arm/,/box/metrics.php?gd=110804,Friday,2025-10-24_Army_Holy Cross
2025-10-24,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,1,Bentley,/reports/team/Bentley/8,4,,/box/final/20251024/cns/ben/,/box/metrics.php?gd=110760,Friday,2025-10-24_Bentley_Canisius
2025-10-24,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,1,RIT,/reports/team/RIT/49,5,,/box/final/20251024/afa/rit/,/box/metrics.php?gd=110716,Friday,2025-10-24_RIT_Air Force
2025-10-24,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,4,Lake Superior,/reports/team/Lake-Superior/24,1,,/box/final/20251024/bgs/lss/,/box/metrics.php?gd=110973,Friday,2025-10-24_Lake Superior_Bowling Green
2025-10-24,CCHA,,Ferris State,/reports/team/Ferris-State/21,1,Michigan Tech,/reports/team/Michigan-Tech/33,5,,/box/final/20251024/fsu/mtu/,/box/metrics.php?gd=110998,Friday,2025-10-24_Michigan Tech_Ferris State
2025-10-24,CCHA,,Augustana,/reports/team/Augustana/64,0,Bemidji State,/reports/team/Bemidji-State/7,1,ot,/box/final/20251024/aug/bmj/,/box/metrics.php?gd=110673,Friday,2025-10-24_Bemidji State_Augustana
2025-10-24,Hockey East,,Connecticut,/reports/team/Connecticut/17,8,Boston University,/reports/team/Boston-University/10,4,,/box/final/20251024/con/bu_/,/box/metrics.php?gd=111128,Friday,2025-10-24_Boston University_Connecticut
2025-10-25,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,5,Army,/reports/team/Army/6,1,,/box/final/20251025/hcr/arm/,/box/metrics.php?gd=110805,Saturday,2025-10-25_Army_Holy Cross
2025-10-25,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,3,RIT,/reports/team/RIT/49,7,,/box/final/20251025/afa/rit/,/box/metrics.php?gd=110717,Saturday,2025-10-25_RIT_Air Force
2025-10-25,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,0,Bentley,/reports/team/Bentley/8,3,,/box/final/20251025/cns/ben/,/box/metrics.php?gd=110761,Saturday,2025-10-25_Bentley_Canisius
